Date,Close
5/29/2000,1.4995
5/30/2000,1.5072
5/31/2000,1.4961
6/1/2000,1.49
6/2/2000,1.4778
6/5/2000,1.4778
6/6/2000,1.4756
6/7/2000,1.4788
6/8/2000,1.4784
6/9/2000,1.4752
6/12/2000,1.4755
6/13/2000,1.4687
6/14/2000,1.4685
6/15/2000,1.4756
6/16/2000,1.4668
6/19/2000,1.4651
6/20/2000,1.4711
6/21/2000,1.4735
6/22/2000,1.4766
6/23/2000,1.4832
6/26/2000,1.4832
6/27/2000,1.4819
6/28/2000,1.4796
6/29/2000,1.483
6/30/2000,1.4805
7/3/2000,1.4805
7/4/2000,1.485
7/5/2000,1.4878
7/6/2000,1.4845
7/7/2000,1.4811
7/10/2000,1.4787
7/11/2000,1.4783
7/12/2000,1.4806
7/13/2000,1.4813
7/14/2000,1.4831
7/17/2000,1.4814
7/18/2000,1.4755
7/19/2000,1.4752
7/20/2000,1.4732
7/21/2000,1.4717
7/24/2000,1.4644
7/25/2000,1.4667
7/26/2000,1.4652
7/27/2000,1.472
7/28/2000,1.4766
7/31/2000,1.4869
8/1/2000,1.4891
8/2/2000,1.4808
8/3/2000,1.4846
8/4/2000,1.4902
8/7/2000,1.4874
8/8/2000,1.4884
8/9/2000,1.4835
8/10/2000,1.4818
8/11/2000,1.4823
8/14/2000,1.4853
8/15/2000,1.4849
8/16/2000,1.4777
8/17/2000,1.4743
8/18/2000,1.4753
8/21/2000,1.4772
8/22/2000,1.476
8/23/2000,1.4865
8/24/2000,1.4872
8/25/2000,1.4847
8/28/2000,1.4828
8/29/2000,1.4861
8/30/2000,1.4765
8/31/2000,1.4715
9/1/2000,1.4731
9/4/2000,1.4737
9/5/2000,1.475
9/6/2000,1.4812
9/7/2000,1.4769
9/8/2000,1.4768
9/11/2000,1.48
9/12/2000,1.4816
9/13/2000,1.483
9/14/2000,1.4874
9/15/2000,1.4839
9/18/2000,1.488
9/19/2000,1.4858
9/20/2000,1.4834
9/21/2000,1.4869
9/22/2000,1.4889
9/25/2000,1.4871
9/26/2000,1.4876
9/27/2000,1.4969
9/28/2000,1.5006
9/29/2000,1.5041
10/2/2000,1.5086
10/3/2000,1.5048
10/4/2000,1.4963
10/5/2000,1.4962
10/6/2000,1.5027
10/9/2000,1.503
10/10/2000,1.5005
10/11/2000,1.5034
10/12/2000,1.5099
10/13/2000,1.5069
10/16/2000,1.52
10/17/2000,1.5205
10/18/2000,1.5153
10/19/2000,1.5112
10/20/2000,1.5135
10/23/2000,1.509
10/24/2000,1.5128
10/25/2000,1.5176
10/26/2000,1.5241
10/27/2000,1.5279
10/30/2000,1.5311
10/31/2000,1.5234
11/1/2000,1.5314
11/2/2000,1.5307
11/3/2000,1.5322
11/6/2000,1.5303
11/7/2000,1.5322
11/8/2000,1.5415
11/9/2000,1.5487
11/10/2000,1.544
11/13/2000,1.5425
11/14/2000,1.5449
11/15/2000,1.553
11/16/2000,1.555
11/17/2000,1.5569
11/20/2000,1.5579
11/21/2000,1.5504
11/22/2000,1.5475
11/23/2000,1.5435
11/24/2000,1.5378
11/27/2000,1.5364
11/28/2000,1.5363
11/29/2000,1.5415
11/30/2000,1.5347
12/1/2000,1.5467
12/4/2000,1.5435
12/5/2000,1.5429
12/6/2000,1.5274
12/7/2000,1.5274
12/8/2000,1.5208
12/11/2000,1.5242
12/12/2000,1.5282
12/13/2000,1.5202
12/14/2000,1.5161
12/15/2000,1.521
12/18/2000,1.5274
12/19/2000,1.5204
12/20/2000,1.5215
12/21/2000,1.5208
12/22/2000,1.5158
12/25/2000,1.4769
12/26/2000,1.5103
12/27/2000,1.511
12/28/2000,1.5013
12/29/2000,1.4996
1/1/2001,1.4996
1/2/2001,1.4922
1/3/2001,1.4987
1/4/2001,1.4982
1/5/2001,1.4987
1/8/2001,1.4944
1/9/2001,1.4969
1/10/2001,1.5018
1/11/2001,1.4945
1/12/2001,1.4976
1/15/2001,1.5025
1/16/2001,1.5066
1/17/2001,1.5116
1/18/2001,1.5135
1/19/2001,1.5128
1/22/2001,1.5029
1/23/2001,1.5106
1/24/2001,1.5129
1/25/2001,1.5063
1/26/2001,1.5067
1/29/2001,1.5017
1/30/2001,1.5036
1/31/2001,1.4977
2/1/2001,1.4939
2/2/2001,1.493
2/5/2001,1.5062
2/6/2001,1.511
2/7/2001,1.5119
2/8/2001,1.5112
2/9/2001,1.5101
2/12/2001,1.5218
2/13/2001,1.5218
2/14/2001,1.5283
2/15/2001,1.5286
2/16/2001,1.5398
2/19/2001,1.534
2/20/2001,1.5408
2/21/2001,1.5368
2/22/2001,1.5377
2/23/2001,1.5377
2/26/2001,1.5286
2/27/2001,1.5289
2/28/2001,1.5359
3/1/2001,1.5481
3/2/2001,1.5447
3/5/2001,1.5427
3/6/2001,1.5399
3/7/2001,1.5497
3/8/2001,1.546
3/9/2001,1.5448
3/12/2001,1.551
3/13/2001,1.5432
3/14/2001,1.557
3/15/2001,1.5609
3/16/2001,1.5661
3/19/2001,1.5674
3/20/2001,1.5616
3/21/2001,1.5766
3/22/2001,1.5749
3/23/2001,1.5653
3/26/2001,1.5567
3/27/2001,1.5689
3/28/2001,1.5645
3/29/2001,1.5735
3/30/2001,1.5762
4/2/2001,1.5769
4/3/2001,1.5792
4/4/2001,1.5712
4/5/2001,1.5744
4/6/2001,1.5639
4/9/2001,1.5649
4/10/2001,1.5559
4/11/2001,1.5629
4/12/2001,1.5586
4/13/2001,1.5625
4/16/2001,1.5606
4/17/2001,1.5599
4/18/2001,1.5637
4/19/2001,1.5505
4/20/2001,1.5453
4/23/2001,1.5486
4/24/2001,1.5474
4/25/2001,1.5494
4/26/2001,1.5456
4/27/2001,1.5403
4/30/2001,1.5359
5/1/2001,1.5348
5/2/2001,1.5332
5/3/2001,1.5338
5/4/2001,1.5348
5/7/2001,1.5411
5/8/2001,1.5463
5/9/2001,1.5382
5/10/2001,1.543
5/11/2001,1.5503
5/14/2001,1.5511
5/15/2001,1.5464
5/16/2001,1.5395
5/17/2001,1.5346
5/18/2001,1.5336
5/21/2001,1.5372
5/22/2001,1.5401
5/23/2001,1.5525
5/24/2001,1.5477
5/25/2001,1.5483
5/28/2001,1.544
5/29/2001,1.5376
5/30/2001,1.5458
5/31/2001,1.5366
6/1/2001,1.533
6/4/2001,1.536
6/5/2001,1.5302
6/6/2001,1.526
6/7/2001,1.5191
6/8/2001,1.5196
6/11/2001,1.5172
6/12/2001,1.526
6/13/2001,1.5164
6/14/2001,1.5233
6/15/2001,1.5239
6/18/2001,1.5345
6/19/2001,1.5345
6/20/2001,1.5348
6/21/2001,1.5236
6/22/2001,1.5256
6/25/2001,1.5164
6/26/2001,1.5163
6/27/2001,1.5164
6/28/2001,1.5215
6/29/2001,1.5132
7/2/2001,1.5136
7/3/2001,1.5106
7/4/2001,1.511
7/5/2001,1.5109
7/6/2001,1.5218
7/9/2001,1.5218
7/10/2001,1.52
7/11/2001,1.5242
7/12/2001,1.5272
7/13/2001,1.5393
7/16/2001,1.5373
7/17/2001,1.54
7/18/2001,1.5393
7/19/2001,1.5418
7/20/2001,1.5425
7/23/2001,1.5445
7/24/2001,1.5398
7/25/2001,1.5368
7/26/2001,1.533
7/27/2001,1.5326
7/30/2001,1.5299
7/31/2001,1.5306
8/1/2001,1.5351
8/2/2001,1.5364
8/3/2001,1.53
8/6/2001,1.5258
8/7/2001,1.5357
8/8/2001,1.535
8/9/2001,1.5398
8/10/2001,1.5419
8/13/2001,1.5374
8/14/2001,1.5365
8/15/2001,1.5265
8/16/2001,1.5363
8/17/2001,1.5435
8/20/2001,1.5451
8/21/2001,1.5481
8/22/2001,1.5431
8/23/2001,1.5415
8/24/2001,1.54
8/27/2001,1.5414
8/28/2001,1.5404
8/29/2001,1.5452
8/30/2001,1.5466
8/31/2001,1.5502
9/3/2001,1.5505
9/4/2001,1.5606
9/5/2001,1.5569
9/6/2001,1.5574
9/7/2001,1.566
9/10/2001,1.563
9/11/2001,1.565
9/12/2001,1.561
9/13/2001,1.5669
9/14/2001,1.566
9/17/2001,1.5699
9/18/2001,1.5723
9/19/2001,1.5701
9/20/2001,1.5713
9/21/2001,1.5708
9/24/2001,1.57
9/25/2001,1.5708
9/26/2001,1.5723
9/27/2001,1.5787
9/28/2001,1.5778
10/1/2001,1.5729
10/2/2001,1.568
10/3/2001,1.568
10/4/2001,1.5685
10/5/2001,1.5612
10/8/2001,1.5625
10/9/2001,1.5651
10/10/2001,1.5684
10/11/2001,1.5659
10/12/2001,1.5655
10/15/2001,1.5575
10/16/2001,1.5239
10/17/2001,1.5698
10/18/2001,1.5785
10/19/2001,1.5761
10/22/2001,1.5783
10/23/2001,1.5714
10/24/2001,1.5737
10/25/2001,1.5734
10/26/2001,1.5776
10/29/2001,1.5738
10/30/2001,1.578
10/31/2001,1.5879
11/1/2001,1.5944
11/2/2001,1.5915
11/5/2001,1.5938
11/6/2001,1.5918
11/7/2001,1.59854
11/8/2001,1.5989
11/9/2001,1.6035
11/12/2001,1.603
11/13/2001,1.5944
11/14/2001,1.5924
11/15/2001,1.5873
11/16/2001,1.5898
11/19/2001,1.5863
11/20/2001,1.5949
11/21/2001,1.6017
11/22/2001,1.6
11/23/2001,1.5984
11/26/2001,1.6003
11/27/2001,1.595
11/28/2001,1.5843
11/29/2001,1.5812
11/30/2001,1.5732
12/3/2001,1.5752
12/4/2001,1.5715
12/5/2001,1.572
12/6/2001,1.5725
12/7/2001,1.574
12/10/2001,1.5783
12/11/2001,1.5757
12/12/2001,1.5662
12/13/2001,1.5674
12/14/2001,1.5604
12/17/2001,1.5653
12/18/2001,1.5738
12/19/2001,1.5744
12/20/2001,1.5783
12/21/2001,1.5855
12/24/2001,1.5969
12/25/2001,1.5935
12/26/2001,1.6005
12/27/2001,1.5972
12/28/2001,1.5914
12/31/2001,1.5927
1/1/2002,1.5927
1/2/2002,1.598
1/3/2002,1.5975
1/4/2002,1.5973
1/7/2002,1.5985
1/8/2002,1.5945
1/9/2002,1.5965
1/10/2002,1.6011
1/11/2002,1.5966
1/14/2002,1.5953
1/15/2002,1.5887
1/16/2002,1.5973
1/17/2002,1.6112
1/18/2002,1.6108
1/21/2002,1.6112
1/22/2002,1.6086
1/23/2002,1.6024
1/24/2002,1.6038
1/25/2002,1.6116
1/28/2002,1.6025
1/29/2002,1.5936
1/30/2002,1.5886
1/31/2002,1.5858
2/1/2002,1.5916
2/4/2002,1.5955
2/5/2002,1.5983
2/6/2002,1.6048
2/7/2002,1.5986
2/8/2002,1.5975
2/11/2002,1.5909
2/12/2002,1.5917
2/13/2002,1.5906
2/14/2002,1.5926
2/15/2002,1.5918
2/18/2002,1.591
2/19/2002,1.5873
2/20/2002,1.5898
2/21/2002,1.5904
2/22/2002,1.5962
2/25/2002,1.6003
2/26/2002,1.6098
2/27/2002,1.6083
2/28/2002,1.6026
3/1/2002,1.592
3/4/2002,1.5905
3/5/2002,1.5885
3/6/2002,1.5808
3/7/2002,1.5824
3/8/2002,1.5854
3/11/2002,1.5837
3/12/2002,1.5847
3/13/2002,1.5978
3/14/2002,1.5917
3/15/2002,1.584
3/18/2002,1.5861
3/19/2002,1.5851
3/20/2002,1.5787
3/21/2002,1.5787
3/22/2002,1.57771
3/25/2002,1.5829
3/26/2002,1.5925
3/27/2002,1.5944
3/28/2002,1.5934
3/29/2002,1.5948
4/1/2002,1.5987
4/2/2002,1.5929
4/3/2002,1.5894
4/4/2002,1.5949
4/5/2002,1.5887
4/8/2002,1.5947
4/9/2002,1.5973
4/10/2002,1.5925
4/11/2002,1.5898
4/12/2002,1.5876
4/15/2002,1.5865
4/16/2002,1.5816
4/17/2002,1.5747
4/18/2002,1.5755
4/19/2002,1.5724
4/22/2002,1.5714
4/23/2002,1.574
4/24/2002,1.5682
4/25/2002,1.5637
4/26/2002,1.5613
4/29/2002,1.5665
4/30/2002,1.5678
5/1/2002,1.5607
5/2/2002,1.5621
5/3/2002,1.5627
5/6/2002,1.5674
5/7/2002,1.5686
5/8/2002,1.5698
5/9/2002,1.5655
5/10/2002,1.5582
5/13/2002,1.5558
5/14/2002,1.5582
5/15/2002,1.5562
5/16/2002,1.5541
5/17/2002,1.5462
5/20/2002,1.5423
5/21/2002,1.5387
5/22/2002,1.5335
5/23/2002,1.534
5/24/2002,1.5348
5/27/2002,1.5345
5/28/2002,1.5308
5/29/2002,1.5324
5/30/2002,1.5349
5/31/2002,1.5275
6/3/2002,1.5286
6/4/2002,1.5297
6/5/2002,1.5326
6/6/2002,1.5333
6/7/2002,1.532
6/10/2002,1.5395
6/11/2002,1.5386
6/12/2002,1.5361
6/13/2002,1.5397
6/14/2002,1.5465
6/17/2002,1.5477
6/18/2002,1.5451
6/19/2002,1.5407
6/20/2002,1.5396
6/21/2002,1.5203
6/24/2002,1.5203
6/25/2002,1.5167
6/26/2002,1.5168
6/27/2002,1.5127
6/28/2002,1.5153
7/1/2002,1.5179
7/2/2002,1.5259
7/3/2002,1.5325
7/4/2002,1.5285
7/5/2002,1.5237
7/8/2002,1.5213
7/9/2002,1.5118
7/10/2002,1.5185
7/11/2002,1.5214
7/12/2002,1.5328
7/15/2002,1.5381
7/16/2002,1.5356
7/17/2002,1.5418
7/18/2002,1.544
7/19/2002,1.5432
7/22/2002,1.5623
7/23/2002,1.5869
7/24/2002,1.5625
7/25/2002,1.5714
7/26/2002,1.587
7/29/2002,1.5724
7/30/2002,1.5753
7/31/2002,1.5862
8/1/2002,1.5923
8/2/2002,1.5868
8/5/2002,1.5871
8/6/2002,1.5863
8/7/2002,1.5765
8/8/2002,1.5805
8/9/2002,1.5739
8/12/2002,1.5757
8/13/2002,1.5732
8/14/2002,1.5632
8/15/2002,1.5621
8/16/2002,1.56
8/19/2002,1.5723
8/20/2002,1.5667
8/21/2002,1.5574
8/22/2002,1.5597
8/23/2002,1.5561
8/26/2002,1.5552
8/27/2002,1.5535
8/28/2002,1.5535
8/29/2002,1.5577
8/30/2002,1.5584
9/2/2002,1.557
9/3/2002,1.5516
9/4/2002,1.5675
9/5/2002,1.5713
9/6/2002,1.5593
9/9/2002,1.5558
9/10/2002,1.5717
9/11/2002,1.5796
9/12/2002,1.5874
9/13/2002,1.5846
9/16/2002,1.5808
9/17/2002,1.5813
9/18/2002,1.5777
9/19/2002,1.5739
9/20/2002,1.5749
9/23/2002,1.5827
9/24/2002,1.5879
9/25/2002,1.5788
9/26/2002,1.5769
9/27/2002,1.5771
9/30/2002,1.5868
10/1/2002,1.5785
10/2/2002,1.5869
10/3/2002,1.5922
10/4/2002,1.5937
10/7/2002,1.5932
10/8/2002,1.5942
10/9/2002,1.5984
10/10/2002,1.5891
10/11/2002,1.5872
10/14/2002,1.586
10/15/2002,1.5853
10/16/2002,1.5829
10/17/2002,1.5714
10/18/2002,1.5744
10/21/2002,1.5735
10/22/2002,1.5692
10/23/2002,1.5655
10/24/2002,1.5646
10/25/2002,1.5684
10/28/2002,1.5574
10/29/2002,1.5662
10/30/2002,1.5643
10/31/2002,1.5566
11/1/2002,1.5589
11/4/2002,1.5558
11/5/2002,1.5569
11/6/2002,1.5558
11/7/2002,1.5558
11/8/2002,1.5557
11/11/2002,1.569
11/12/2002,1.5669
11/13/2002,1.5652
11/14/2002,1.5745
11/15/2002,1.5845
11/18/2002,1.59
11/19/2002,1.5842
11/20/2002,1.5865
11/21/2002,1.5777
11/22/2002,1.5804
11/25/2002,1.573
11/26/2002,1.5748
11/27/2002,1.5755
11/28/2002,1.5721
11/29/2002,1.5638
12/2/2002,1.5572
12/3/2002,1.5556
12/4/2002,1.56
12/5/2002,1.5602
12/6/2002,1.5657
12/9/2002,1.5608
12/10/2002,1.5607
12/11/2002,1.5553
12/12/2002,1.5554
12/13/2002,1.5611
12/16/2002,1.5612
12/17/2002,1.5498
12/18/2002,1.5525
12/19/2002,1.5487
12/20/2002,1.5518
12/23/2002,1.5526
12/24/2002,1.5478
12/25/2002,1.548
12/26/2002,1.558
12/27/2002,1.5707
12/30/2002,1.5781
12/31/2002,1.5771
1/1/2003,1.5771
1/2/2003,1.5675
1/3/2003,1.5651
1/6/2003,1.5601
1/7/2003,1.5613
1/8/2003,1.5614
1/9/2003,1.5513
1/10/2003,1.5449
1/13/2003,1.5406
1/14/2003,1.5397
1/15/2003,1.5361
1/16/2003,1.5339
1/17/2003,1.5343
1/20/2003,1.5365
1/21/2003,1.5328
1/22/2003,1.532
1/23/2003,1.5243
1/24/2003,1.5193
1/27/2003,1.525
1/28/2003,1.5299
1/29/2003,1.5244
1/30/2003,1.5296
1/31/2003,1.5204
2/3/2003,1.5166
2/4/2003,1.5153
2/5/2003,1.5213
2/6/2003,1.527
2/7/2003,1.521
2/10/2003,1.5301
2/11/2003,1.5284
2/12/2003,1.5286
2/13/2003,1.518
2/14/2003,1.5212
2/17/2003,1.521
2/18/2003,1.5162
2/19/2003,1.5126
2/20/2003,1.5058
2/21/2003,1.5067
2/24/2003,1.4896
2/25/2003,1.4924
2/26/2003,1.493
2/27/2003,1.4922
2/28/2003,1.4853
3/3/2003,1.4845
3/4/2003,1.4788
3/5/2003,1.4701
3/6/2003,1.4725
3/7/2003,1.4659
3/10/2003,1.4659
3/11/2003,1.4731
3/12/2003,1.4766
3/13/2003,1.4845
3/14/2003,1.4766
3/17/2003,1.48
3/18/2003,1.4733
3/19/2003,1.4835
3/20/2003,1.4807
3/21/2003,1.4918
3/24/2003,1.4794
3/25/2003,1.4764
3/26/2003,1.4695
3/27/2003,1.4633
3/28/2003,1.4707
3/31/2003,1.4685
4/1/2003,1.4732
4/2/2003,1.4792
4/3/2003,1.476
4/4/2003,1.4725
4/7/2003,1.4816
4/8/2003,1.4677
4/9/2003,1.467
4/10/2003,1.4552
4/11/2003,1.4544
4/14/2003,1.4537
4/15/2003,1.4488
4/16/2003,1.456
4/17/2003,1.4513
4/18/2003,1.4495
4/21/2003,1.454
4/22/2003,1.448
4/23/2003,1.4505
4/24/2003,1.457
4/25/2003,1.446
4/28/2003,1.4498
4/29/2003,1.4433
4/30/2003,1.4325
5/1/2003,1.4202
5/2/2003,1.4198
5/5/2003,1.4118
5/6/2003,1.392
5/7/2003,1.396
5/8/2003,1.3942
5/9/2003,1.3934
5/12/2003,1.3905
5/13/2003,1.386
5/14/2003,1.3743
5/15/2003,1.382
5/16/2003,1.3666
5/19/2003,1.3645
5/20/2003,1.352
5/21/2003,1.3482
5/22/2003,1.352
5/23/2003,1.3782
5/26/2003,1.3744
5/27/2003,1.3753
5/28/2003,1.3847
5/29/2003,1.373
5/30/2003,1.3685
6/2/2003,1.3696
6/3/2003,1.3648
6/4/2003,1.3576
6/5/2003,1.3415
6/6/2003,1.3584
6/9/2003,1.3574
6/10/2003,1.361
6/11/2003,1.3522
6/12/2003,1.3503
6/13/2003,1.3343
6/16/2003,1.3422
6/17/2003,1.34
6/18/2003,1.3367
6/19/2003,1.343
6/20/2003,1.3593
6/23/2003,1.3595
6/24/2003,1.3603
6/25/2003,1.3468
6/26/2003,1.3519
6/27/2003,1.346
6/30/2003,1.3465
7/1/2003,1.3518
7/2/2003,1.3374
7/3/2003,1.3368
7/4/2003,1.3397
7/7/2003,1.348
7/8/2003,1.3661
7/9/2003,1.3752
7/10/2003,1.383
7/11/2003,1.3764
7/14/2003,1.3749
7/15/2003,1.3823
7/16/2003,1.3865
7/17/2003,1.3951
7/18/2003,1.4068
7/21/2003,1.4048
7/22/2003,1.4165
7/23/2003,1.3984
7/24/2003,1.3957
7/25/2003,1.3803
7/28/2003,1.386
7/29/2003,1.385
7/30/2003,1.4005
7/31/2003,1.4055
8/1/2003,1.3984
8/4/2003,1.404
8/5/2003,1.4024
8/6/2003,1.4045
8/7/2003,1.3939
8/8/2003,1.393
8/11/2003,1.3805
8/12/2003,1.3821
8/13/2003,1.3791
8/14/2003,1.3935
8/15/2003,1.3862
8/18/2003,1.3898
8/19/2003,1.3972
8/20/2003,1.403
8/21/2003,1.4077
8/22/2003,1.4112
8/25/2003,1.4003
8/26/2003,1.393
8/27/2003,1.4023
8/28/2003,1.3955
8/29/2003,1.3851
9/1/2003,1.3811
9/2/2003,1.393
9/3/2003,1.3787
9/4/2003,1.37
9/5/2003,1.3706
9/8/2003,1.3714
9/9/2003,1.3673
9/10/2003,1.3655
9/11/2003,1.3715
9/12/2003,1.3641
9/15/2003,1.3651
9/16/2003,1.3695
9/17/2003,1.3643
9/18/2003,1.3617
9/19/2003,1.3499
9/22/2003,1.3445
9/23/2003,1.356
9/24/2003,1.3495
9/25/2003,1.343
9/26/2003,1.3538
9/29/2003,1.3537
9/30/2003,1.351
10/1/2003,1.3478
10/2/2003,1.3405
10/3/2003,1.3459
10/6/2003,1.341
10/7/2003,1.3306
10/8/2003,1.3345
10/9/2003,1.3378
10/10/2003,1.32
10/13/2003,1.3205
10/14/2003,1.3236
10/15/2003,1.3257
10/16/2003,1.3164
10/17/2003,1.3151
10/20/2003,1.3211
10/21/2003,1.3167
10/22/2003,1.3043
10/23/2003,1.3087
10/24/2003,1.3071
10/27/2003,1.3121
10/28/2003,1.3097
10/29/2003,1.313
10/30/2003,1.3149
10/31/2003,1.3189
11/3/2003,1.3332
11/4/2003,1.3296
11/5/2003,1.331
11/6/2003,1.3383
11/7/2003,1.3231
11/10/2003,1.3116
11/11/2003,1.3118
11/12/2003,1.3032
11/13/2003,1.301
11/14/2003,1.3025
11/17/2003,1.3126
11/18/2003,1.2992
11/19/2003,1.305
11/20/2003,1.3023
11/21/2003,1.3028
11/24/2003,1.3197
11/25/2003,1.3127
11/26/2003,1.3045
11/27/2003,1.3083
11/28/2003,1.2976
12/1/2003,1.3035
12/2/2003,1.2989
12/3/2003,1.3002
12/4/2003,1.3129
12/5/2003,1.3053
12/8/2003,1.2978
12/9/2003,1.3092
12/10/2003,1.3066
12/11/2003,1.3185
12/12/2003,1.3175
12/15/2003,1.3135
12/16/2003,1.3262
12/17/2003,1.3257
12/18/2003,1.331
12/19/2003,1.3385
12/22/2003,1.3314
12/23/2003,1.32
12/24/2003,1.3085
12/25/2003,1.309
12/26/2003,1.3085
12/29/2003,1.3107
12/30/2003,1.2941
12/31/2003,1.295
1/1/2004,1.293
1/2/2004,1.288
1/5/2004,1.2822
1/6/2004,1.284
1/7/2004,1.2897
1/8/2004,1.2805
1/9/2004,1.2715
1/12/2004,1.2761
1/13/2004,1.2717
1/14/2004,1.2886
1/15/2004,1.2947
1/16/2004,1.2995
1/19/2004,1.303
1/20/2004,1.2911
1/21/2004,1.2996
1/22/2004,1.2956
1/23/2004,1.3172
1/26/2004,1.315
1/27/2004,1.3053
1/28/2004,1.3246
1/29/2004,1.3318
1/30/2004,1.3252
2/2/2004,1.3385
2/3/2004,1.3365
2/4/2004,1.3338
2/5/2004,1.337
2/6/2004,1.3292
2/9/2004,1.3292
2/10/2004,1.331
2/11/2004,1.3152
2/12/2004,1.3187
2/13/2004,1.3165
2/16/2004,1.315
2/17/2004,1.3101
2/18/2004,1.3247
2/19/2004,1.3275
2/20/2004,1.3375
2/23/2004,1.3364
2/24/2004,1.3298
2/25/2004,1.3354
2/26/2004,1.3425
2/27/2004,1.3372
3/1/2004,1.3402
3/2/2004,1.3418
3/3/2004,1.3389
3/4/2004,1.333
3/5/2004,1.3226
3/8/2004,1.3212
3/9/2004,1.3238
3/10/2004,1.323
3/11/2004,1.3202
3/12/2004,1.3358
3/15/2004,1.3311
3/16/2004,1.3348
3/17/2004,1.339
3/18/2004,1.3279
3/19/2004,1.3303
3/22/2004,1.3322
3/23/2004,1.333
3/24/2004,1.3423
3/25/2004,1.3295
3/26/2004,1.3186
3/29/2004,1.3092
3/30/2004,1.3077
3/31/2004,1.3115
4/1/2004,1.3072
4/2/2004,1.3142
4/5/2004,1.3114
4/6/2004,1.3087
4/7/2004,1.3105
4/8/2004,1.3275
4/9/2004,1.3295
4/12/2004,1.3386
4/13/2004,1.3334
4/14/2004,1.3462
4/15/2004,1.3437
4/16/2004,1.3474
4/19/2004,1.3449
4/20/2004,1.357
4/21/2004,1.3593
4/22/2004,1.3565
4/23/2004,1.3601
4/26/2004,1.348
4/27/2004,1.3521
4/28/2004,1.3732
4/29/2004,1.3698
4/30/2004,1.3716
5/3/2004,1.3724
5/4/2004,1.3707
5/5/2004,1.3751
5/6/2004,1.3775
5/7/2004,1.3835
5/10/2004,1.3902
5/11/2004,1.3855
5/12/2004,1.3885
5/13/2004,1.392
5/14/2004,1.3902
5/17/2004,1.3971
5/18/2004,1.391
5/19/2004,1.3765
5/20/2004,1.367
5/21/2004,1.373
5/24/2004,1.3715
5/25/2004,1.3724
5/26/2004,1.37
5/27/2004,1.359
5/28/2004,1.365
5/31/2004,1.3635
6/1/2004,1.368
6/2/2004,1.3613
6/3/2004,1.3621
6/4/2004,1.3501
6/7/2004,1.347
6/8/2004,1.348
6/9/2004,1.359
6/10/2004,1.3608
6/11/2004,1.365
6/14/2004,1.3738
6/15/2004,1.3686
6/16/2004,1.3761
6/17/2004,1.3736
6/18/2004,1.363
6/21/2004,1.3648
6/22/2004,1.3575
6/23/2004,1.3605
6/24/2004,1.345
6/25/2004,1.3495
6/28/2004,1.3472
6/29/2004,1.3438
6/30/2004,1.3345
7/1/2004,1.331
7/2/2004,1.3239
7/5/2004,1.3255
7/6/2004,1.3254
7/7/2004,1.322
7/8/2004,1.3163
7/9/2004,1.318
7/12/2004,1.3186
7/13/2004,1.318
7/14/2004,1.3211
7/15/2004,1.3248
7/16/2004,1.3092
7/19/2004,1.309
7/20/2004,1.3131
7/21/2004,1.3235
7/22/2004,1.317
7/23/2004,1.3218
7/26/2004,1.331
7/27/2004,1.3315
7/28/2004,1.328
7/29/2004,1.3269
7/30/2004,1.3308
8/2/2004,1.3312
8/3/2004,1.318
8/4/2004,1.316
8/5/2004,1.3178
8/6/2004,1.3123
8/9/2004,1.3168
8/10/2004,1.3183
8/11/2004,1.3254
8/12/2004,1.3316
8/13/2004,1.3088
8/16/2004,1.3067
8/17/2004,1.3061
8/18/2004,1.306
8/19/2004,1.2971
8/20/2004,1.2972
8/23/2004,1.3077
8/24/2004,1.3065
8/25/2004,1.305
8/26/2004,1.3078
8/27/2004,1.3137
8/30/2004,1.3192
8/31/2004,1.313
9/1/2004,1.307
9/2/2004,1.3001
9/3/2004,1.2996
9/6/2004,1.298
9/7/2004,1.2864
9/8/2004,1.29
9/9/2004,1.2873
9/10/2004,1.2897
9/13/2004,1.2998
9/14/2004,1.2935
9/15/2004,1.2971
9/16/2004,1.2905
9/17/2004,1.2975
9/20/2004,1.2947
9/21/2004,1.287
9/22/2004,1.2845
9/23/2004,1.2804
9/24/2004,1.275
9/27/2004,1.2725
9/28/2004,1.2713
9/29/2004,1.2717
9/30/2004,1.2614
10/1/2004,1.2629
10/4/2004,1.2723
10/5/2004,1.261
10/6/2004,1.2602
10/7/2004,1.26
10/8/2004,1.2516
10/11/2004,1.2555
10/12/2004,1.2568
10/13/2004,1.2579
10/14/2004,1.2542
10/15/2004,1.2515
10/18/2004,1.256
10/19/2004,1.2572
10/20/2004,1.2455
10/21/2004,1.2428
10/22/2004,1.2345
10/25/2004,1.2208
10/26/2004,1.2255
10/27/2004,1.2267
10/28/2004,1.2244
10/29/2004,1.2197
11/1/2004,1.2215
11/2/2004,1.2263
11/3/2004,1.2085
11/4/2004,1.2078
11/5/2004,1.1977
11/8/2004,1.193
11/9/2004,1.1993
11/10/2004,1.195
11/11/2004,1.1981
11/12/2004,1.1928
11/15/2004,1.2016
11/16/2004,1.1944
11/17/2004,1.1935
11/18/2004,1.206
11/19/2004,1.1939
11/22/2004,1.186
11/23/2004,1.1864
11/24/2004,1.1791
11/25/2004,1.18
11/26/2004,1.177
11/29/2004,1.1852
11/30/2004,1.1865
12/1/2004,1.183
12/2/2004,1.1926
12/3/2004,1.1933
